absolute_magnitude,velocity,diameter_min,diameter_max,miss_distance_au,is_hazardous
24.7,22.5085098886,0.0305179233,0.0682401509,0.4992354475,0
24.7,10.531450981,0.0305179233,0.0682401509,0.1453270055,0
20.76,29.0690868658,0.1873074177,0.41883211870000003,0.4222820639,0
20.06,15.6630725114,0.2585562121,0.5781492662000001,0.4377050035,0
22.78,11.8622601181,0.0738847787,0.1652113876,0.3412333442,0
20.68,14.2682462176,0.1943367684,0.43455022460000003,0.3893958238,1
24.1,5.0701678377,0.040230458000000004,0.0899580388,0.1845921555,0
26.9,7.0184578265,0.011080388200000001,0.0247765013,0.4475205548,0
23.0,15.6612264484,0.0667659413,0.1492931834,0.346056353,0
22.93,6.9933218976,0.06895328740000001,0.154184238,0.2898255299,0
26.78,14.9767551589,0.0117099483,0.0261842403,0.4908287515,0
22.59,7.3333208459,0.0806408277,0.1803183724,0.1009440019,0
27.5,3.0944487127,0.008405334,0.0187948982,0.0418956903,0
21.22,21.8900781055,0.1515496636,0.3388753497,0.1578444104,1
26.2,5.4696246188,0.0152951935,0.0342010925,0.4019967606,0
19.52,14.4751788763,0.3315545381,0.7413784854000001,0.0997712288,0
21.62,17.3402140505,0.1260535197,0.2818642388,0.1122679098,0
24.71,6.0591186198,0.030377706100000002,0.0679266159,0.3950304344,0
21.34,15.210565323,0.1434019235,0.320656449,0.1257971117,0
25.0,7.9943339813,0.026580000000000003,0.059434686800000004,0.0889845978,0
26.2,8.3867031468,0.0152951935,0.0342010925,0.138163619,0
27.5,6.3988876083,0.008405334,0.0187948982,0.3986992814,0
29.1,6.2248471175,0.0040230458000000005,0.0089958039,0.1414106347,0
18.6,21.2712053964,0.5064714588,1.1325046106,0.2445272255,0
27.1,10.2856955523,0.010105434200000001,0.0225964377,0.2527703793,0
25.8,10.3398192242,0.018388867200000002,0.0411187571,0.0789971789,0
24.11,14.6934012682,0.0400456158,0.0895447192,0.0690166331,0
21.64,16.9677577612,0.12489785410000001,0.2792800919,0.3961282993,1
26.8,13.1152140774,0.0116025908,0.0259441818,0.124066225,0
27.64,6.4476489689,0.0078805218,0.0176213825,0.3092676963,0
24.0,13.8824428113,0.0421264611,0.0941976306,0.2964005338,0
29.4,6.9729169226,0.0035039264000000002,0.0078350176,0.0721715977,0
27.6,14.2957283096,0.008027031700000001,0.017948988500000002,0.25198806,0
22.66,10.2603592716,0.07808272770000001,0.1745982871,0.2504985613,0
22.39,35.3166775389,0.0884209093,0.1977151638,0.4686484452,0
24.7,8.0028823134,0.0305179233,0.0682401509,0.4731430552,0
27.4,11.0791585948,0.0088014652,0.019680674500000002,0.0511063489,0
21.79,10.2257983056,0.1165614595,0.2606393469,0.1313532464,0
27.63,15.8020573725,0.0079168967,0.0177027191,0.2349226781,0
23.25,18.1590490686,0.0595052079,0.13305768980000002,0.3545565166,0
18.0,28.8301993951,0.6676594135,1.4929318344,0.3324925164,0
21.51,8.9873633121,0.1326034968,0.2965104328,0.1943890653,0
27.4,7.4998936791,0.0088014652,0.019680674500000002,0.2478317666,0
25.25,8.9743583366,0.0236894499,0.052971220400000005,0.2812192618,0
20.65,13.7867788534,0.1970402621,0.4405954204,0.1932538244,0
23.95,13.1675508995,0.043107712400000005,0.09639177530000001,0.1430868815,0
31.7,18.491130924,0.0012149404,0.0027166893,0.4317297086,0
24.1,5.0701678377,0.040230458000000004,0.0899580388,0.1845921555,0
26.9,7.0184578265,0.011080388200000001,0.0247765013,0.4475205548,0
25.04,5.3030685889,0.0260948603,0.0583498816,0.1830342647,0
24.3,6.7229870779,0.0366906138,0.0820427065,0.3384472885,0
22.7,14.9205168953,0.0766575574,0.1714115092,0.4349762533,0
22.52,19.9674232903,0.0832827346,0.1862258558,0.4495042899,0
24.11,9.7893441653,0.0400456158,0.0895447192,0.0734703072,0
26.17,15.921648373,0.015507970900000001,0.0346768771,0.1752774349,0
26.8,8.6381937295,0.0116025908,0.0259441818,0.1635300434,0
22.11,17.1041549895,0.100590039,0.22492616510000002,0.3712039551,0
29.4,15.1167257308,0.0035039264000000002,0.0078350176,0.358636264,0
26.6,15.7158211069,0.0127219879,0.0284472297,0.1666788687,0
25.0,9.199374076,0.026580000000000003,0.059434686800000004,0.4148346782,0
28.1,8.5826563798,0.006376097900000001,0.0142573883,0.2691123399,0
25.2,9.9891657523,0.0242412481,0.054205078600000005,0.1567750944,0
25.4,10.1810448832,0.022108281,0.049435619300000004,0.1920969412,0
23.5,13.7523925972,0.0530340723,0.1185877909,0.0464710794,0
27.0,3.4257935389,0.0105816886,0.023661375000000002,0.0631549221,0
21.09,2.9535923425,0.16089960450000002,0.3597824532,0.4925568441,0
25.04,6.2938725724,0.0260948603,0.0583498816,0.1447784851,0
24.5,15.5154898257,0.033462237400000004,0.0748238376,0.4663942864,0
28.4,6.5720235265,0.0055533491,0.0124176661,0.4355214601,0
29.6,1.9899994394,0.0031956189,0.0071456210000000004,0.0930378393,0
18.46,5.2683605851,0.5402004935,1.207925025,0.3020838802,0
27.3,16.6966778824,0.009216265500000001,0.0206081961,0.4257446512,0
20.65,14.6065388379,0.1970402621,0.4405954204,0.1022660944,0
25.56,15.0317470553,0.02053785,0.0459240286,0.40496649,0
26.81,14.868203093,0.0115492818,0.0258249791,0.1353460073,0
23.26,5.1584497124,0.0592318063,0.1324463452,0.4742149022,0
26.6,5.6182649001,0.0127219879,0.0284472297,0.2200481611,0
21.78,17.4525042958,0.11709948270000001,0.2618424035,0.1961884019,0
24.3,11.9149967281,0.0366906138,0.0820427065,0.426619166,0
20.04,18.5286165358,0.2609486033,0.5834988155,0.1387079973,0
24.71,3.9200808649,0.030377706100000002,0.0679266159,0.0094723263,0
26.2,6.8832022171,0.0152951935,0.0342010925,0.380865231,0
22.7,11.2100356006,0.0766575574,0.1714115092,0.3571280058,0
24.8,7.4029231856,0.029144390500000002,0.0651688382,0.2332528778,0
26.5,5.0324777857,0.0133215567,0.0297879063,0.3250955293,0
24.11,16.8373424546,0.0400456158,0.0895447192,0.4983233347,0
26.94,6.0277941429,0.010878148300000001,0.024324279100000002,0.4737278539,0
22.26,20.2849026768,0.0938760865,0.2099133109,0.4538784123,0
24.0,13.0217925402,0.0421264611,0.0941976306,0.235799466,0
21.9,13.9852289584,0.1108038821,0.2477650126,0.166452871,0
25.04,5.3030685889,0.0260948603,0.0583498816,0.1830342647,0
24.3,6.7229870779,0.0366906138,0.0820427065,0.3384472885,0
24.2,6.7656654127,0.038419789100000004,0.08590926010000001,0.2163486114,0
21.3,15.8250116675,0.1460679643,0.3266178974,0.4333429541,0
22.2,2.8959893761,0.096506147,0.2157943048,0.494076112,0
22.5,22.2762128076,0.0840533402,0.18794898240000002,0.1515024121,0
24.3,14.4699117772,0.0366906138,0.0820427065,0.1440452126,0
27.04,6.1970378622,0.010388551000000001,0.0232295062,0.2955583476,0
23.16,16.0624245764,0.0620233153,0.1386883492,0.1378369057,0
23.03,5.0104850007,0.0658498783,0.1472448042,0.485247673,0
24.9,17.8295351471,0.0278326768,0.0622357573,0.4261127056,0
22.11,17.1041549895,0.100590039,0.22492616510000002,0.3712039551,0
29.4,15.1167257308,0.0035039264000000002,0.0078350176,0.358636264,0
26.6,15.7158211069,0.0127219879,0.0284472297,0.1666788687,0
25.0,9.199374076,0.026580000000000003,0.059434686800000004,0.4148346782,0
28.1,8.5826563798,0.006376097900000001,0.0142573883,0.2691123399,0
25.2,9.9891657523,0.0242412481,0.054205078600000005,0.1567750944,0
19.33,7.7867992221,0.3618719966,0.8091703835,0.1912581201,1
20.44,36.0775469848,0.2170475943,0.4853331752,0.3617534735,0
24.64,8.8366768242,0.031372922500000004,0.0701519874,0.3341925342,0
26.1,15.8290761044,0.0160160338,0.0358129403,0.3941830503,0
26.0,15.3830860117,0.0167708462,0.0375007522,0.2581987197,0
21.89,21.8146131803,0.1113153296,0.2489086439,0.2402873922,0
20.1,21.120499169,0.2538370294,0.5675968529000001,0.2411630214,0
20.03,25.6275645752,0.26215308730000003,0.5861921237000001,0.1568468207,0
17.87,8.8866813276,0.7088510330000001,1.5850390958,0.0171515719,1
19.53,13.0323031194,0.33003118340000004,0.7379721607,0.4492442882,0
26.39,23.2325025896,0.014013769700000001,0.0313357417,0.4263571483,0
25.4,4.3444451811,0.022108281,0.049435619300000004,0.0925592569,0
25.3,19.608795676,0.023150212200000003,0.0517654482,0.4909197374,0
24.3,6.0136534197,0.0366906138,0.0820427065,0.0911997206,0
24.01,4.2163798544,0.0419329075,0.0937648318,0.3414903543,0
24.4,7.5060625901,0.0350392641,0.0783501764,0.1131172228,0
22.8,17.0666004135,0.0732073989,0.1636967205,0.2467744834,0
23.23,14.3340059329,0.0600558028,0.13428885740000002,0.0559458412,0
20.32,20.3584848737,0.22937969800000002,0.5129085974,0.4629824054,0
20.79,23.504812676,0.1847374636,0.41308552660000003,0.4675353413,1
20.66,11.8713770596,0.1961349444,0.43857106840000004,0.2325115362,0
22.82,6.1759420576,0.07253622950000001,0.1621959399,0.1009266554,0
19.82,6.3107788078,0.2887719308,0.6457136672,0.1711025306,0
22.85,5.6462846145,0.0715409951,0.15997052820000002,0.4654812263,0
27.7,8.0590337692,0.0076657557000000005,0.0171411509,0.2829334681,0
24.8,2.5795972211,0.029144390500000002,0.0651688382,0.1407778967,0
26.41,18.5217885721,0.0138852907,0.031048453900000002,0.3364944574,0
19.08,22.0311750089,0.4060270583,0.907904103,0.3959327587,0
19.85,18.7991187807,0.28480983130000004,0.6368541435,0.4252112329,0
24.8,5.2866622524,0.029144390500000002,0.0651688382,0.2838116223,0
28.3,6.6011451497,0.0058150704000000004,0.013002892700000001,0.3439579344,0
24.22,10.3608498208,0.0380675544,0.08512163930000001,0.2604726305,0
20.44,36.0775469848,0.2170475943,0.4853331752,0.3617534735,0
24.64,8.8366768242,0.031372922500000004,0.0701519874,0.3341925342,0
26.1,15.8290761044,0.0160160338,0.0358129403,0.3941830503,0
24.26,6.4924166516,0.0373727432,0.0835679943,0.4160672963,0
25.6,17.4914316748,0.0201629919,0.0450858206,0.3595149893,0
21.24,11.247635134,0.15016024790000002,0.3357685218,0.0965430893,0
19.58,15.3448681368,0.3225187565,0.7211738634,0.456473369,0
19.3,31.7817276637,0.3669061375,0.8204270649000001,0.2579038478,0
19.6,23.8767522564,0.3195618867,0.7145621017,0.3869599301,0
25.85,19.0508382929,0.017970285500000002,0.0401827799,0.4453594198,0
20.19,30.5916970679,0.2435314063,0.5445527791,0.1560090204,1
21.86,6.1005749443,0.11286388010000001,0.2523713081,0.4560969628,0
24.63,6.8393323539,0.0315177333,0.0704757942,0.0516165094,0
19.25,17.1964187821,0.37545247940000004,0.8395372662,0.4211508493,0
19.19,21.7814679633,0.38597126800000003,0.8630579925,0.3579287556,0
21.73,22.1438726204,0.11982708010000001,0.2679414966,0.3771608939,0
21.03,15.5188389682,0.1654074158,0.3698622257,0.248543881,0
21.46,9.6008841673,0.135692229,0.303417048,0.3467619902,1
20.18,5.7804173853,0.24465549620000002,0.5470663205,0.4914073359,0
22.18,4.2343820493,0.09739910730000001,0.21779102500000003,0.3592090499,0
22.11,13.876050195,0.100590039,0.22492616510000002,0.1269391065,0
27.4,7.8896636226,0.0088014652,0.019680674500000002,0.0535772188,0
